21.493
21.9856
22.4776
22.9692
23.4604
23.951
24.4413
24.931
25.4203
25.9091
26.3974
26.8853
27.3727
27.8596
28.3461
28.8321
29.3177
29.8028
30.2874
30.7715
31.2552
31.7385
32.2212
32.7035
33.1853
33.6667
34.1476
34.6281
35.108
35.5875
36.0666
36.5452
37.0233
37.501
37.9782
38.4549
38.9312
39.407
39.8824
40.3573
40.8317
41.3057
41.7792
42.2522
42.7248
43.1969
43.6686
44.1398
44.6106
45.0809
45.5507
46.0201
46.489
46.9574
47.4254
47.893
48.36
48.8267
49.2928
49.7585
50.2238
50.6886
51.1529
51.6168
52.0802
52.5431
53.0057
53.4677
53.9293
54.3904
54.8511
55.3113
55.7711
56.2304
56.6893
57.1477
57.6056
58.0631
58.5202
58.9768
59.4329
59.8886
60.3438
60.7986
61.2529
61.7068
62.1602
62.6132
63.0657
63.5177
63.9693
64.4205
64.8712
65.3215
65.7713
66.2206
66.6695
67.118
67.566
68.0135
68.4607
68.9073
69.3535
69.7993
70.2446
70.6894
71.1338
71.5778
72.0213
72.4644
72.907
73.3492
73.7909
74.2322
74.673
75.1134
75.5533
75.9928
76.4319
76.8705
77.3086
77.7463
78.1836
78.6204
79.0568
79.4927
79.9282
80.3632
80.7978
81.232
81.6657
82.099
82.5318
82.9642
83.3962
83.8277
84.2587
84.6893
85.1195
85.5492
85.9785
86.4074
86.8358
87.2638
87.6913
88.1184
88.5451
88.9713
89.397
89.8224
90.2473
90.6717
91.0958
91.5193
91.9425
92.3652
92.7875
93.2093
93.6307
94.0517
94.4722
94.8923
95.3119
95.7312
96.1499
96.5683
96.9862
97.4037
97.8207
98.2373
98.6535
99.0693
99.4846
99.8994
100.314
100.728
101.141
101.555
101.967
102.38
102.791
103.203
103.614
104.024
104.435
104.844
105.254
105.662
106.071
106.479
106.886
107.293
107.7
108.106
108.512
108.918
109.323
109.727
110.131
110.535
110.938
111.341
111.744
112.146
112.547
112.948
113.349
113.749
114.149
114.549
114.948
115.346
115.744
116.142
116.539
116.936
117.333
117.729
118.125
118.52
118.915
119.309
119.703
120.096
120.49
120.882
121.275
121.666
122.058
122.449
122.839
123.23
123.619
124.009
124.398
124.786
125.174
125.562
125.949
126.336
126.723
127.109
127.494
127.879
128.264
128.648
129.032
129.416
129.799
130.182
130.564
130.946
131.327
131.708
132.089
132.469
132.849
133.228
133.607
133.986
134.364
134.742
135.119
135.496
135.873
136.249
136.624
137
137.375
137.749
